Id,Predicted
690,4.397967993295715
691,4.580305245768471
692,4.275493307894203
693,4.4339761285453845
694,5.1327170435480785
695,4.160340828027588
696,5.123321959628067
697,5.221737982400845
698,5.1327170435480785
699,5.125625908366127
700,5.126164764151942
701,4.234558815557935
702,4.482619232489929
703,5.130511557599249
704,5.129255426321343
705,4.935113243719856
706,5.2710815947787415
707,4.2594582721246805
708,5.1327170435480785
709,4.541392484484776
710,4.5042870755382935
711,5.130511557599249
712,5.129255426321343
713,5.130511557599249
714,5.144611556289186
715,5.1327170435480785
716,5.1327170435480785
717,5.1327170435480785
718,5.146993657496981
719,5.1327170435480785
720,5.129255426321343
721,5.181336899660443
722,4.188129750288425
723,4.892844689796462
724,4.744747273772909
725,4.869435612274397
726,4.865973995047661
727,5.127356716979494
728,5.123657761085028
729,4.495726757974137
730,5.1327170435480785
731,4.869435612274397
732,4.143744757897102
733,4.763467381003648
734,5.130748896266979
735,4.1638628198228655
736,4.964245850381421
737,4.425827745250101
738,4.8614839354944515
739,4.054481385673529
740,4.241947653864498
741,4.942328606821514
742,4.895088757883715
743,4.147623034830961
744,5.11491664346825
745,4.820764638594376
746,4.1594028936675755
747,4.429526701144568
748,4.142748741765512
749,4.4229796812373285
750,5.131226518334418
751,4.856736292878334
752,5.116902427360037
753,4.427321215195738
754,5.125793809094607
755,5.129087525592863
756,4.077183560512317
757,5.232821376262814
758,4.95718951018285
759,4.869753874781713
760,4.61075114353101
761,5.1327170435480785
762,4.864787301709006
763,4.49785134204334
764,4.940750767771473
765,5.141396622570613
766,4.4202010551638065
767,5.127970270193458
768,5.125081793091414
769,4.239243723772939
770,4.721853475027837
771,4.043467061022157
772,5.222824225029173
773,4.164309920740871
774,4.749702360945281
775,4.860851007146808
776,5.151842401312252
777,4.042543131727583
778,5.123588323145777
779,4.422672904630347
780,4.141776610616003
781,4.14955073695117
782,4.74488614965141
783,4.268658571526135
784,4.884383372568736
785,4.971520545093104
786,5.228742528188052
787,5.231420061727895
788,5.1993136638973
789,4.860138991143614
790,4.4768876358764835
791,4.16031180317761
792,4.182912059850689
793,4.25694614941319
794,4.887246607033104
795,4.468529774737746
796,5.1797394933374585
797,4.922353960957635
798,4.079357696742585
799,4.924676275723558
800,4.572878309129559
801,4.031409396396963
802,4.532024392127544
803,4.745528727715352
804,4.304444865105044
805,5.127594055647226
806,4.6995089111576105
807,4.059607633293885
808,4.871628545958232
809,4.421931863777175
810,4.982498471184127
811,4.867230126325566
812,5.121255349557738
813,5.124844454423683
814,5.194027288645722
815,5.122471067746373
816,4.158204780018009
817,4.105813130241339
818,4.861800361817732
819,3.69040452764364
820,4.922102464461842
821,4.818530146483533
822,4.462223299476614
823,4.877508386696755
824,4.864243186434293
825,4.858811661443506
826,4.420588722092568
827,4.184938095072193
828,4.1566122930091725
829,5.124369777088221
830,5.124983330302184
831,4.969251439846364
832,4.867704803661029
833,4.133359906216895
834,4.533835191175762
835,4.844438474586094
836,4.8636026838408295
837,4.905523780142196
838,4.11217553289626
839,4.384405719883697
840,4.865973995047661
841,5.195592859792862
842,5.095318082417943
843,4.496439088964857
844,5.024924869244238
845,5.121392801900773
846,4.492894504499676
847,5.128375509589669
848,4.512752484796929
849,4.865331416983718
850,4.941893527054953
851,4.9715211042455465
852,4.572235731065616
853,4.975957814435253
854,4.492999672273228
855,4.495060121521544
856,4.865499317712199
857,4.4277958925312
858,4.980352458470723
859,5.254554413192008
860,4.167942206793946
861,4.8635311704310995
862,4.962566098334593
863,4.135522044456138
864,4.561507709451266
865,4.864017268077473
866,4.943362089573764
867,5.131530350209424
868,4.376887340427403
869,4.812729122042498
870,4.932830039909818
871,4.034618608191449
872,5.183418595525358
873,4.867230126325566
874,4.20524359461967
875,5.1240630004812395
876,4.1009986340409155
877,4.465172390433642
878,4.465820227986482
879,4.734362422092701
880,4.8620377004854625
881,4.256181279055699
882,4.406551511835323
883,5.015716142522321
884,4.683248580580169
885,4.827732455766044
886,4.428577346473643
887,4.311562676862248
888,4.205739690487674
889,4.2307214944294715
890,4.863768509098831
891,5.127831394314956
892,5.127356716979494
893,4.148057267005533
894,4.963673882947907
895,4.842418743302916
896,4.200674100351766
897,4.8640752857058125
898,4.159322035417414
899,5.160778218790577
900,4.4223280834321415
901,4.0464045291058595
902,4.869852271981519
903,5.132242366212616
904,4.503621894692786
905,4.857864067255534
906,4.428814685141375
907,4.115102465412291
908,4.863125931034888
909,4.93479442693857
910,4.858221536643139
911,4.756387148183082
912,4.211226884832073
913,4.8374011405021005
914,4.834686194171893
915,4.026175231593163
916,5.083903376724093
917,5.125331726207419
918,4.296031344724353
919,5.012704013734499
920,4.868486257603473
921,4.413237407621064
922,4.90253164111826
923,5.277468048916877
924,4.84305060706698
925,4.417955156125705
926,4.4057120402645396
927,4.858072381073286
928,4.190970435712355
929,5.237654208651467
930,4.535858105031173
931,4.802220586604893
932,4.492113908260883
933,4.423691697240521
934,5.1220948532001405
935,4.8645499630412745
936,5.081702725767294
937,4.938805995162844
938,5.11810289939599
939,4.1561539905976534
940,4.867467464993298
941,5.103542024027847
942,4.746547520325527
943,5.130986234934711
944,4.869198273606665
945,3.9834949198593557
946,5.130036880263787
947,4.459221624077164
948,5.143934693886366
949,4.282844992830998
950,4.141481254319933
951,4.869435612274397
952,5.131055672873962
953,4.739554847932805
954,5.1087054250179715
955,5.122332191867871
956,4.151324929426937
957,4.917755866381062
958,5.201251214585246
959,4.197053224497942
960,5.123321959628067
961,4.429052023809106
962,4.4218882447095265
963,4.861800361817732
964,5.153195922130331
965,4.8636006083703505
966,4.967991683616853
967,5.1305809955385
968,4.954512020272473
969,4.162725635015811
970,5.114955633022055
971,4.455322167562314
972,5.120671690455251
973,4.918646563336932
974,5.129255426321343
975,5.124983330302184
976,4.565274383539125
977,4.044543871260672
978,4.866033959904731
979,4.513778297378953
980,4.930392789769681
981,4.455886635339801
982,4.747022197660989
983,4.543356976393859
984,4.8811726791663075
985,4.162320395619599
986,4.276561054762007
987,4.177640827824758
988,4.138933015803707
989,5.125319131759145
990,4.159501356456805
991,5.129562202928325
992,4.164080134359002
993,4.863768509098831
994,5.127970270193458
995,4.910097981071213
996,4.063652884346715
997,4.165237897571622
998,4.912583880593113
999,4.86343270764187
1000,3.6730387096041706
1001,4.472615224869798
1002,4.429526701144568
1003,4.155200235587667
1004,4.014243840525856
1005,4.164109221861306
1006,4.96696731797644
1007,4.804996249258473
1008,4.186136990344705
1009,5.180595742369093
1010,4.427390653134989
1011,4.949011057342435
1012,5.123844011319623
1013,4.972484157034212
1014,4.524213243936349
1015,5.159106893524296
1016,5.2441753752746685
1017,5.175248054720253
1018,5.142307922538652
1019,4.260867949199841
1020,4.85918963647269
1021,4.829627014166934
1022,4.865499317712199
1023,4.294789849847397
1024,4.137768618924565
1025,5.128068732982688
1026,5.1327170435480785
1027,4.153527444602639
1028,5.1213538123469675
1029,4.429526701144568
1030,5.2550958987222725
1031,5.223157769797256
1032,5.251160080392143
1033,4.86364572667455
1034,4.8660434329869116
1035,4.412518674785251
1036,4.156105507738347
1037,5.125793809094607
1038,5.11191866210638
1039,4.155623079522947
1040,4.569248791174342
1041,4.886163841406322
1042,5.125695346305378
1043,4.316489945393624
1044,4.866755448990104
1045,4.859050760594189
1046,4.819855715700689
1047,4.750119020652404
1048,3.919662752377942
1049,5.110995355772291
1050,4.857605907958697
1051,4.422140209666545
1052,5.121218435474413
1053,4.315293005881421
1054,5.113483548091155
1055,4.862275039153194
1056,4.967914042902915
1057,4.474659275788027
1058,5.128780748985881
1059,4.919771805630725
1060,5.131874355887258
1061,4.844944787828018
1062,4.90030041039243
1063,4.867230126325566
1064,5.1327170435480785
1065,5.132479704880348
1066,4.887667070622039
1067,4.42542250585389
1068,4.166007931203154
1069,4.863241117253392
1070,4.763017708379873
1071,5.1327170435480785
1072,4.013330785475456
1073,4.76345243432624
1074,4.177731775117922
1075,4.178927610734596
1076,4.042439209693682
1077,4.864382062312794
1078,4.7141368340069985
1079,4.850784320312874
1080,5.114679336872138
1081,4.536652186939696
1082,4.832053226108465
1083,4.902288625434589
1084,4.31482974885687
1085,4.804343400168653
1086,4.479388629814003
1087,4.737470633323408
1088,4.930563635230137
1089,4.166245269870886
1090,4.158372680746489
1091,4.786574667977735
1092,5.135352403515699
1093,4.293516700376011
1094,4.868248918935741
1095,4.0745983289396905
1096,5.128850186925131
1097,5.259988780375256
1098,4.40786414965672
1099,4.968941930955419
1100,4.141776610616003
1101,4.867467464993298
1102,4.141776610616003
1103,4.951778229587242
1104,5.116208394691783
1105,4.832578680836834
1106,4.108380383223764
1107,5.125695346305378
1108,5.187410288083108
1109,4.939694746090446
1110,4.912610873602079
1111,5.132479704880348
1112,4.866992787657836
1113,4.993011337939083
1114,4.221476216277689
1115,4.459108620811391
1116,4.866992787657836
1117,5.1327170435480785
1118,5.129018087653612
1119,4.2784682833122565
1120,5.181436332599477
1121,4.166007931203154
1122,5.129799541596055
1123,5.221387815900997
1124,5.1327170435480785
1125,4.294123267135929
1126,4.1623089753086875
1127,5.126546238187071
1128,5.241785792603623
1129,5.002260211021217
1130,5.129018087653612
1131,4.270687342773879
1132,4.166007931203154
1133,5.228138781358545
1134,4.041081565774478
1135,5.159733617420461
1136,4.08111839946743
1137,4.818332604313672
1138,4.265158519019565
1139,4.416725083005844
1140,4.4165425444302295
1141,5.260127068461983
1142,4.968999643707892
1143,4.8636700463096005
1144,5.120809697072255
1145,4.749939699613012
1146,4.85892327295498
1147,4.941894972550378
1148,4.426076504228743
1149,5.128068732982688
1150,4.1805772093862466
1151,4.0478285611122455
1152,5.238619883610577
1153,4.953207825958391
1154,4.927553559952837
1155,5.1240630004812395
1156,5.122332191867871
1157,5.115563926747121
1158,4.865507521933072
1159,4.221563444301324
1160,4.888487514118287
1161,4.859050760594189
1162,5.125081793091414
1163,5.129255426321343
1164,5.126476800247821
1165,4.162922528522651
1166,4.8650246403767365
1167,5.215685987658391
1168,4.463140379689717
1169,5.128780748985881
1170,5.133133703255202
1171,4.1409698802276305
1172,5.127524617707975
1173,5.125527445576897
1174,4.52546528986272
1175,4.119751958780521
1176,4.865261979044467
1177,4.422128789355634
1178,4.0749235825534615
1179,4.905631611178001
1180,4.0192465701475015
1181,4.164039783922056
1182,5.110216531574295
1183,4.576814603691756
1184,4.425769727621762
1185,5.184654372854305
1186,4.1768611109591225
1187,4.430324614377514
1188,5.117082813792211
1189,4.562601819352983
1190,4.864312624373543
1191,4.228266988255599
1192,4.163981766293716
1193,4.426898403332077
1194,4.869435612274397
1195,5.124983330302184
1196,4.556224428585557
1197,4.166245269870886
1198,4.176533120512271
1199,4.707635279463104
1200,4.748208890999644
1201,4.7374439888197735
1202,5.224711448470687
1203,5.111761802848497
1204,4.152705577570924
1205,4.159084696749683
1206,4.846438396127064
1207,4.946995401299131
1208,4.908705288671728
1209,5.126714138915553
1210,5.2435889503704125
1211,4.317023814494789
1212,4.422603466691096
1213,4.292562392538241
1214,5.130088745735588
1215,4.166245269870886
1216,5.24589815859737
1217,5.129018087653612
1218,4.841944771978485
1219,4.961547203184903
1220,4.166245269870886
1221,4.480615258003937
1222,4.140160889113911
1223,4.157591226804046
1224,4.144878637618553
1225,4.8650246403767365
1226,4.8660434329869116
1227,4.499060050371786
1228,4.511663499977998
1229,4.625938497461957
1230,4.860752544357577
1231,5.281527440890883
1232,5.127524617707975
1233,4.427865330470451
1234,5.163972864484506
1235,4.164514461257518
1236,5.268193714133947
1237,4.159055671899703
1238,4.86580609431918
1239,4.8691487650750656
1240,5.099360718891057
1241,4.429526701144568
1242,4.314706097171092
1243,4.8625818157601755
1244,4.861811782128643
1245,5.2101587553634605
1246,4.166245269870886
1247,5.129255426321343
1248,4.166245269870886
1249,4.857626728587802
1250,4.216642599284548
1251,4.202063846573091
1252,4.767834948267772
1253,4.9894283837834905
1254,5.249433952496089
1255,4.9356203252458
1256,4.476547390450995
1257,5.126882039644032
1258,4.58192001912516
1259,4.863847911741907
1260,4.424166374575984
1261,4.15192412362848
1262,4.046274679874039
1263,4.844966953019514
1264,4.167442426754301
1265,4.189486527978363
1266,5.244809070344295
1267,4.0425757239795725
1268,4.175899873970876
1269,5.284751719449888
1270,4.396166660155115
1271,4.432071345930904
1272,5.129394302199844
1273,5.129255426321343
1274,4.5206505778054
1275,4.218662330567726
1276,4.166245269870886
1277,5.127188816251014
1278,4.85403882993084
1279,4.166007931203154
1280,4.804216803750899
1281,4.044730889082656
1282,4.862651253699426
1283,4.869198273606665
1284,4.862955400561959
1285,4.882975477936485
1286,4.429526701144568
1287,4.046749357209501
1288,5.152980131727802
1289,5.1327170435480785
1290,4.749227683609819
1291,5.1346872662996565
1292,4.579482172527774
1293,4.429289362476837
1294,5.1291432605358995
1295,4.904490267908609
1296,4.861327045365412
1297,4.429526701144568
1298,4.567145233502883
1299,4.429526701144568
1300,5.132242366212616
1301,4.1248409384187354
1302,4.240023179392174
1303,4.860544230539826
1304,4.164288542900698
1305,4.9706821164808375
1306,4.845204291687246
1307,5.1327170435480785
1308,5.259264756269378
1309,4.561470513898218
1310,4.8645499630412745
1311,4.858616496347999
1312,4.848312470846333
1313,5.278376685622663
1314,4.280621868825294
1315,4.3540530048060955
1316,4.476301293288421
1317,5.2039123076117235
1318,4.4277958925312
1319,4.241515736446848
1320,5.110333695602236
1321,4.120838886906108
1322,5.125388569698396
1323,4.490838760466289
1324,4.832341342169103
1325,5.135278575349048
1326,3.662898770837513
1327,5.128306071650419
1328,4.405850579195556
1329,4.458337936981483
1330,4.299942731859725
1331,5.126830182837706
1332,4.174253865842891
1333,4.422128789355634
1334,5.13081833420623
1335,4.941632781933583
1336,5.283089174638407
1337,5.2319866754963815
1338,5.209228145851163
1339,4.86414448435862
1340,4.853701822264897
1341,5.125793809094607
1342,4.430483705762396
1343,4.817274015205627
1344,4.53946655295918
